PC1;PC2;PC3;PC4;PC5;PC6;PC7;PC8;PC9;PC10;PC11;PC12;PC13;PC14;PC15;PC16;PC17
2.119204948;0.276753316;-0.677798449;0.25978859;-0.53570726;0.96501637;-0.736453861;1.28211238;-0.563543856;0.32204046;0.767175427;0.40469926;0.558935701;0.108624149;-0.235209642;0.400836115;-0.009863593
0.781946067;0.149165984;0.810743055;0.298933234;-0.467627045;-1.606295982;-1.193287301;0.486818925;0.573150074;0.256544387;0.601198017;-0.262643193;0.530236698;0.249403557;0.393930881;-0.227982598;0.271646994
-3.000727864;-0.356254154;-0.702974801;0.827289115;-0.003348337;0.270731608;0.918649895;0.23850127;0.619354512;0.654950565;-0.323990466;-0.285123186;0.504929258;-0.658196732;-0.564675223;0.171947449;-0.072184262
4.284344459;-0.734905682;-0.032119907;0.62357895;0.634593873;-0.081544218;-0.340939839;-1.048642277;-0.339063775;0.056585745;-0.691219707;-0.432398145;-0.004374083;0.120171246;0.372701665;0.365587201;-0.17780374
0.30597096;0.627489633;-1.484580529;0.835279053;0.080623702;0.154219073;-0.026448413;0.632289119;0.20155143;-0.258510626;-0.945387885;-0.768753637;0.005327439;0.094773346;-0.41842876;-0.050118301;-0.134615945
-0.93811747;0.445154749;-0.254958297;-0.592877976;0.605597316;0.168229237;-0.339676489;-0.722301881;-0.687086741;0.231413358;0.140913922;-0.033355697;-1.445750107;-0.550228696;-0.257037479;0.332332106;-0.106958455
-1.474074288;1.342223311;0.143965983;0.379528674;-0.669776371;0.266427988;0.595140443;0.22778719;-0.263606724;0.032189034;-0.188742298;-0.064966707;-0.18481523;-0.982790376;-0.75774462;-0.403134995;-0.007992495
4.923144949;0.445649197;-0.039450435;1.248606607;0.464787795;0.688119766;-0.38708125;0.084686989;1.179305406;-0.54959333;-0.374973281;-0.133703484;0.597201498;-0.353765384;-0.043886584;0.239543848;0.070982382
-0.786047872;-0.093008332;0.899425798;-0.179370299;0.356784955;-0.230547161;-0.270828021;-0.355703915;0.480608713;0.476892452;0.541463087;-0.261922672;0.290405872;0.136226654;0.183326331;0.021637721;0.218386181
-2.283509327;0.376071812;0.644246074;-0.706644523;-0.11971626;0.581482058;0.70149374;-0.590351678;1.20231748;-0.023595555;0.109170326;-0.39013788;0.153316869;1.53153945;-0.241146998;0.191022371;-0.22133943
-0.216557038;0.199159132;-0.127491835;-0.665784946;-1.390591905;1.122537155;-0.561310317;-0.443991118;0.408770252;-1.054679421;-0.416996794;-0.266516738;-1.394842646;0.677438206;-1.505259473;-0.007815163;0.027447842
1.616885771;-0.284034908;0.063783778;-0.364523055;-0.447436162;0.136814314;0.730281391;-0.306520012;-0.335066563;-0.320312302;0.563794627;-0.871861499;0.327955599;0.362089495;0.342308281;0.061836924;-0.084211539
3.219037841;1.115091979;0.442004054;-0.105896707;2.134316467;-0.449304093;-0.796657106;0.053503566;-0.267699439;-0.084634818;0.110029345;0.187753844;0.382874607;-0.411099507;-0.551707432;-0.072770267;-0.195025986
4.724514786;0.139310715;-0.823075141;0.368940097;0.439001812;-0.400151316;-0.101950189;0.088613752;-0.300157228;-0.535198503;-0.140750237;0.799367929;-0.276789544;1.122578856;0.688219367;0.024135147;-0.225703413
0.250199062;-0.713137554;-1.054716122;-0.349582233;0.222657453;-0.273914311;-0.908558289;0.021432382;0.365290136;-1.005395549;0.844987829;-0.239460916;-0.936146548;0.29704903;-0.408779013;-0.257378736;-0.086649772
-3.551182142;-0.151817656;0.956004408;-0.653301164;0.192598028;0.228311395;0.885853604;-0.078081458;0.325010844;0.753169499;-0.459497874;0.608324619;-0.389920421;0.35934995;-0.314414662;-0.188174609;-0.00473238
-0.492390933;0.712362136;1.237837647;-0.402703183;0.741995473;0.66885838;0.394690578;0.28173593;-0.343991971;-0.0584044;-0.079760987;-0.640726484;0.505894734;0.072998874;0.305415573;0.645149749;0.056599434
5.295555655;-0.301727191;0.221816364;1.163954454;-0.430864105;0.783910643;0.231066276;0.803315895;0.168785587;-0.630485001;-1.236119297;-0.097026962;0.262397156;0.848758727;0.977599752;-0.411452323;0.031116268
-0.633015559;0.60305352;-0.466221092;0.119499047;-0.003942641;0.532684282;0.38912564;0.615164892;-0.277807437;-0.476480259;-0.097201871;-0.145071654;-0.519030718;0.333870126;0.524892141;-0.024684125;-0.078658595
-2.473708735;0.078608978;0.104972159;0.102290421;0.680556438;1.901531486;0.202120011;0.123319211;0.542092657;-0.578555142;0.446618506;0.374366707;-0.106410322;-0.317413578;-0.575149601;0.787739425;-0.157806987
0.875705655;-1.266534663;0.727625631;1.063200267;0.969998902;-0.415308389;-0.124652009;0.071541311;-0.173223397;0.239837584;0.804820196;0.359745198;-0.202491742;-0.047371661;1.126689081;-0.343071328;0.110046965
6.084974258;-0.233025729;1.160621647;-1.067462411;-0.521289662;0.72427655;-0.560349012;-0.364066216;0.025667693;0.702770071;-0.059344467;0.664913498;-0.267564065;0.177517146;-0.605154454;0.188494831;0.111318633
-0.753349185;0.770928618;-0.09895299;0.481662068;0.403715422;-0.073874972;0.900569702;-0.282490071;0.922323956;1.100541;0.274711516;-0.392262721;-0.045628166;-0.026206357;-0.45472589;0.245346903;0.052752493
-5.061704985;-0.483354623;-0.150773052;0.004516068;-0.828365994;0.736316547;0.201532485;0.814439041;-0.339375694;-0.254456862;0.236279397;0.217875476;-0.175943402;-1.178233596;-0.026913914;0.103467361;0.005454381
-4.346134874;-0.076076127;-0.028536773;-0.024717435;0.151564805;0.15598234;-0.003874417;-0.529375506;0.147657056;-0.319620717;-0.055989531;-1.385885333;0.040338937;-0.653343085;-0.400628771;0.574294745;-0.035243447
-3.855815004;0.070735466;0.811201224;-0.333623365;-0.107884553;0.125685053;0.495558872;-1.184270961;0.459831022;-0.679074209;0.20936643;1.169062488;-0.519502361;1.031314591;0.196509499;-0.114352567;0.162790389
2.838210993;-0.030366823;-0.298789128;0.070154355;-0.301742676;-1.123664972;-0.138908027;0.257847989;1.442276753;1.117598596;0.291644633;-0.074830827;-0.607139837;0.808790711;0.21196191;-0.986068027;0.008610213
0.094147163;-0.183927409;-0.684434956;-0.242811318;-0.961574075;-0.374002127;0.735912667;-0.374532828;-0.476038554;0.75973722;-1.187648949;0.047779422;-0.505627763;-0.7377996;0.156962583;-0.228692431;0.114873176
2.480260404;0.574943192;1.202938066;0.267586702;0.316295512;-1.120487139;-0.302285262;-0.328912568;0.486799798;-0.392524242;-0.790120277;0.060248428;0.361692948;0.199951074;0.467764622;-0.450546285;0.078944158
-1.145676979;-0.139465868;0.411726915;-0.542019192;-0.420835057;0.255461107;0.481166931;-0.151840428;0.473653732;-0.585482446;1.257836614;-0.314845212;0.740699415;-0.688504113;-0.187664802;0.875985113;0.007132426
4.488538768;-0.803655308;0.653059143;1.293571812;0.703492573;-1.256821671;-0.327705212;-0.119022192;-0.162747072;-1.692395023;0.081704384;-0.82811209;-0.451348747;-0.651353883;-0.796960788;-0.020693041;0.002653683
1.310082393;-0.237150697;-0.316531202;-0.164639441;0.789571831;0.682255825;-0.350035683;-0.795816819;0.13266226;2.098828326;-0.020855704;-0.200673641;-0.002013394;0.635562994;-0.174056765;0.578875112;0.131278007
1.311008701;0.137324992;-0.708452802;0.137741107;-0.019731735;0.070653263;0.4278292;0.35070267;-1.392450125;0.610189713;0.014646655;-0.728802467;0.396060878;1.504966954;-0.474814773;-0.066540626;0.109645453
-4.11893208;-0.143938973;0.030763217;0.558836888;0.819798428;0.858923353;0.04293656;0.462391995;-0.689363907;0.387074322;0.126690767;0.118930362;-0.203735664;-0.027850353;-0.531363675;-0.395676142;0.131277096
-2.359061272;-0.203114633;-0.047774226;-0.651236814;-0.094839776;1.483583609;-0.252883899;-0.774612493;0.173098446;-0.493310212;-0.891659335;0.124848278;-0.264133432;0.301055377;-0.209882249;1.301650219;0.169247165
-4.638749224;0.030856421;-0.646194567;-0.065299786;-0.901657979;0.650392267;-0.115025324;-0.314181496;-0.006645494;0.38426783;-0.227364869;0.195002537;-0.404184324;-0.692482444;-0.379676791;-1.10371026;-0.082833758
1.616689563;-0.668035646;-0.356281065;0.95772012;-0.239287632;-1.632216602;-0.10525593;-0.212743041;1.047279587;-0.947271784;-0.368752853;-1.074025915;-0.167576453;0.896603341;0.03228085;0.603102387;-0.171519848
-1.668224889;-0.656596187;0.466137168;0.425393799;0.51861997;-0.143283026;-0.499659003;-0.678090472;0.029649956;0.383873308;-1.048120932;-0.405862486;-0.644251131;0.023612735;-0.583835818;-0.034295663;0.009190036
2.710284798;0.571676823;-0.455392245;0.674562096;0.357567574;-0.248611367;0.212531888;0.394657803;-0.698451924;-0.53820318;0.550669445;-0.170464018;0.19093483;-0.64485294;-0.87294685;-0.934733772;0.242685779
3.63424764;0.106510654;-0.182030002;-0.169516145;-0.554135196;0.04568452;0.667152229;-0.166666163;-0.289099923;-0.041557275;-0.577474188;0.39668312;-0.45006508;0.26236595;0.425409178;1.82256089;-0.03065836
2.14896127;-0.041875093;1.132800507;0.366042001;0.138401164;0.424715592;0.351450384;0.096714676;-0.288612405;0.102093025;-0.412081821;0.170673707;-0.370394749;-0.006705806;-0.962806674;-0.086140973;-0.149645874
-2.829817944;0.879544996;-0.102872709;-0.329849833;0.603941271;0.240046441;1.664098435;-0.036383139;0.125821184;-0.46941102;0.437227483;-0.004203202;-0.064774932;-0.301955432;-0.850163541;-0.612174311;-0.105370858
-5.487094637;0.97991469;-0.106928658;-0.183063681;0.846798122;-0.538675408;0.441733126;-0.479010787;-0.831688534;0.20089127;0.148152791;-0.51525419;0.046520476;0.674235848;0.356406329;0.648028303;-0.002955875
-0.711670131;-1.205139121;0.840487471;-0.718865302;0.074585589;-0.065846119;1.114317774;0.978892578;-0.868320358;-0.67322264;0.462034778;0.678877494;0.397959147;-0.696402984;0.854921683;-1.399298433;0.209555961
2.900578921;-0.061371623;0.309973976;-0.939744227;0.314042488;-0.126068943;0.46579276;0.007324078;0.109667093;0.31508033;-1.292164022;-0.023105525;0.730946441;-0.508149536;0.09387371;-0.227628974;0.406759933
0.981240984;0.173669316;0.394665678;-0.048187302;0.875563303;-0.199820607;1.00932702;0.687610272;0.545089122;-0.139891134;-0.763192251;0.473178909;0.083833624;-1.196590317;1.131953265;0.739751223;-0.052485749
-5.730694038;-0.700148067;-0.509903761;0.235565144;-0.754444508;0.476997697;0.471624083;-0.897445898;0.059105131;-0.478836266;-0.323153397;-0.361751792;-0.184258557;-0.080701457;0.742787382;0.140864198;-0.243679802
-1.360334147;0.784483306;1.786257306;0.054472682;0.766806288;0.120807852;-0.438484799;0.325447699;1.055311082;0.760421133;-1.052624683;0.373992601;0.208296596;-0.317769039;-0.035534097;0.222405245;-0.219351404
-1.90358985;0.974016667;1.018333948;0.263808649;0.029734812;-0.461807216;-0.798759223;0.065254673;0.501185591;-0.01500758;-0.084896546;0.896876622;-0.391071158;-0.69588746;0.015706561;0.396896695;-0.03478834
2.434379221;0.47704963;0.844676611;0.091876898;0.458192246;0.582543726;-1.033170745;1.088706246;-0.584243264;-0.369294809;0.018136721;-0.465563029;-0.207802723;-0.464188807;0.545709114;-0.273874987;-0.192335688
-4.542721573;1.032555751;0.020602106;0.370263736;-1.132847123;1.488004222;-0.910978563;0.899884421;0.537004352;-0.660198283;0.527801185;0.936361022;0.52223439;-0.730234129;-0.795268312;-0.798981097;-0.089869558
-3.479754935;2.054154584;-0.307217886;-0.041454377;-0.180019544;0.114882456;-0.184079733;-0.461157364;-0.659906845;0.585878953;1.022430832;0.226933821;-0.589416137;0.425979954;-0.767915481;-1.044418003;-0.148581441
0.93247636;0.516627162;1.269310916;0.191056145;-0.855689708;0.206509099;1.243505728;0.769197876;-0.622271495;-0.276548451;-0.190615305;0.972781995;0.598285381;0.874741938;-0.3547207;0.187237101;0.217353734
2.623881346;-0.258607858;-0.50274541;0.883095949;-0.020706616;0.707946357;-1.236205318;-0.509104504;-0.081013338;-0.442355683;-0.15644272;-0.306933152;0.669715607;-0.727504068;-0.679487476;-0.271242812;-0.059177721
-4.278018756;-0.680772127;-0.022197066;0.085867945;-0.982769735;0.158807448;0.173074502;0.34051239;0.060281168;-0.068630422;1.087693844;0.580754302;0.29171456;0.087216585;0.385984499;-0.365374962;0.05508017
-2.084886858;-0.133228495;-0.638581677;0.102924697;0.941984532;-0.329928119;-0.05724084;0.283684967;-0.417474218;-0.177533555;-0.019236963;-1.11340784;-0.137832767;0.143217036;0.349433698;1.264570805;-0.144674936
4.141651181;-0.227346294;-0.066472137;0.095299338;-1.080457542;0.357700027;-0.40359296;0.567897111;0.195544755;-0.332359745;-0.296039157;-0.477490167;0.079086454;-0.428959121;0.293541315;0.019757403;-0.188797416
-0.506757652;-0.12809551;-0.034796965;-0.037795177;0.967781246;0.250431936;0.357635447;-0.105954192;-0.526555177;-0.019358697;-0.793187509;0.822914924;0.162742314;-0.09937347;0.032243147;0.520572499;-0.208385991
0.386073299;-0.745665762;-0.117759815;0.405542148;1.21754788;0.681202454;-0.477892997;0.471573192;-0.571748142;0.164146717;-0.413083003;-0.138016299;0.818643829;-0.845477098;-0.356912925;-0.243256929;-0.000376141
3.05380321;0.078891421;-0.368897849;1.594876301;-0.537008694;-0.020361048;-0.171729995;0.216580112;-0.604916435;0.26885701;0.030937125;-0.29477952;0.436873484;-0.375299991;-0.159165218;-0.376974914;0.042008741
-0.658854913;-0.794848168;0.095943663;0.99521416;-0.196387958;-0.33525834;-0.254699208;-0.128847155;0.121554895;0.818577761;1.093438487;-0.004196604;0.383380309;-0.223712798;0.230751677;-0.106174827;-0.032923641
-0.731684946;0.35451669;-0.279472941;-0.40608873;-0.144462919;0.72503922;0.004183688;-0.415115604;-0.287988437;-0.062289515;0.355158386;-0.007913837;0.980756561;-0.817843349;0.664649612;0.612518378;0.144667275
-2.70504216;-0.238332395;0.352900348;-0.003732338;-1.199419393;0.531902269;-1.095410879;0.388025477;0.937664951;0.194491078;0.769750838;0.090312752;-0.209117167;-0.10529251;0.225944237;0.071732122;-0.037261617
-1.791766092;-0.055052689;-0.651706987;-1.463961225;-0.295511263;-0.791952053;0.529006754;-0.927963028;-0.001785853;0.505048212;0.170219625;0.577358534;-1.176981204;0.196782931;-0.060846312;-0.02055933;-0.221193562
-1.989203757;-0.069726225;-0.373141612;-0.158741615;0.124025994;-0.516379039;-1.363625936;-0.548699859;1.026973618;0.331840353;-0.312283938;1.025920829;0.138647824;-0.382170306;0.132250132;-0.00745736;0.110425172
4.829033867;1.520139982;0.197572942;1.428945617;-0.208559812;0.372406175;-0.757066996;0.114680616;0.435714729;0.301927101;0.783044499;0.152475874;0.053669351;0.467287352;-1.441481885;0.341161258;0.046237104
5.899155961;-0.192894374;-1.150510392;0.256032217;-1.487619288;0.947447674;0.807849957;0.395719503;-1.501988252;0.482330405;-0.738930791;-1.238330776;-0.021566871;0.259242215;-0.468456103;0.148209331;0.004801233
5.498062002;-0.26157765;0.273229113;0.117273072;0.350041213;-0.389215629;-0.872005242;0.076517845;0.680198302;-0.036386137;0.637798759;0.311010974;-0.576635591;0.125426752;-0.177397659;0.631469441;-0.08999319
-3.13988361;-1.671455489;-0.207366758;-0.705620135;-0.17147632;0.253751409;0.052929237;-0.510072239;-0.448500438;0.590255638;0.185093136;-0.300313137;-1.048956547;1.059713798;0.468257256;1.219649973;-0.358712229
6.877127055;0.363766619;-0.410402483;-0.250450485;-0.094820892;-0.504044525;0.523479526;-0.233923372;-0.388994941;0.488655926;-0.594914826;0.705128216;0.284429224;1.207627475;0.199984532;0.065052679;0.102594531
-1.218481232;0.715564209;-1.089875539;-0.907781182;-0.506668688;0.095942081;1.261381405;-0.303899209;-0.943468162;-0.383950382;1.187957626;1.032672181;0.352008904;-0.480037063;-0.351617145;-0.258638226;-0.079892513
-1.146551143;0.322097192;-0.853587376;0.128933212;-1.046133666;1.442065822;0.39964282;-0.277249142;0.151185118;0.175287909;-1.007133451;-0.252604452;-0.230191815;-0.058391645;0.679815629;0.175627681;-0.448394616
3.174632788;-0.597199475;-0.275456793;-0.863041394;0.198215346;-1.137089984;-0.362055569;0.269003066;-1.427881609;0.009569272;0.446351545;-0.381011601;0.198570294;-0.440856602;-0.253581525;0.532719307;0.042035967
-2.760227914;0.237820216;1.193915199;0.107124225;-0.828274287;-0.586361243;-0.028658066;-0.017620473;0.320813787;0.038713958;0.343854163;0.226238939;0.618270373;0.574313706;-0.946495575;0.619396628;-0.068721743
0.975856821;-0.264199844;-0.779071136;-0.170714082;-1.264599942;0.64212832;-0.349470095;0.720670617;-0.223333108;0.831115911;-0.262310526;-0.152384458;0.383958904;0.530339604;0.784246574;-0.121697713;-0.157510389
1.663026644;0.435593253;0.215239083;-0.423269533;-0.320678114;1.416772;-0.407580821;-0.534043529;0.281799967;-0.454097243;0.286451498;0.405378355;0.164975191;-0.240174816;0.403222017;0.162911815;-0.041411917
-3.115921635;0.281478685;1.159824236;0.709975102;-1.191060264;-0.699674144;0.362579976;-1.346673079;0.555091322;-0.764156625;-0.423095816;-0.614451759;0.325582325;-0.402649533;-0.620951824;0.699548751;0.284292623
-5.201946427;0.591465061;0.120841513;0.086970492;0.039230524;-0.22241922;-0.395955347;-0.842792185;0.435656301;0.785437806;-1.202813532;-0.621665589;-0.97903344;0.075947284;-0.149851962;-0.259663084;-0.072291326
-5.02383642;-0.346491013;-0.779942948;0.127419599;-0.67591113;-0.457820003;0.061195838;0.062137371;-0.035031599;0.046022912;0.507074955;-0.303140903;1.259555995;-0.062455284;-0.408972869;0.216508985;-0.009191715
-0.743196664;-0.342141552;0.594447194;-0.04755496;0.639742203;0.263173375;-0.27848183;-0.336751154;0.719428193;0.10298011;0.31548728;0.312733848;1.330891242;0.317784225;-0.297891579;-0.43281751;-0.323549736
-2.631712662;-0.602133388;0.70698437;-0.543899628;1.246266864;-0.241955629;-0.752357681;0.791087602;0.006963391;0.176408201;-0.459864299;-1.243095112;-1.015173534;-0.420807995;-0.666575566;0.84819594;-0.106199371
-0.165126681;-0.809389935;-0.190094184;0.464980631;-0.490680736;0.671333547;-0.036439145;-0.705561608;-0.07847467;0.401833864;1.067993579;-0.918056651;-0.184380285;0.380202314;1.034037905;0.350679253;-0.173184001
-0.85668638;0.302760423;-0.487745037;-0.682257873;-0.306551949;-0.096332879;-0.425531004;0.472907345;-0.414896586;-0.405730969;0.540173878;0.340279167;0.499001925;-0.16855384;-0.353117192;-0.761265179;-0.138634442
-4.996684353;0.23766005;0.462518095;-0.538017418;0.808187955;0.95373989;1.13249454;0.456367128;-0.365203935;0.407002659;-0.689953361;0.414274821;0.243489626;0.083005887;0.00895861;0.376645219;-0.020210004
-0.430960582;0.084783825;0.360569463;-1.0965855;0.190108554;-0.364887052;-0.447399743;0.60873492;-0.965195307;0.012449184;-0.238029736;0.410736663;-0.258787696;0.056776639;0.593289084;0.94990625;0.175120152
6.913397821;-1.172624831;0.353199644;-0.079619165;0.613689157;0.332634244;-0.302191083;-0.206005415;0.031072809;-0.769620389;-0.649776196;0.095488355;0.049916896;-0.549951068;0.693560094;0.94598573;0.118033568
1.02476074;0.335725683;-0.45142044;1.165775259;0.172597849;0.510565629;-0.082724341;-0.448069306;0.232817483;0.031339261;-1.047855293;0.53094445;0.647125125;0.864014439;0.260544639;-0.435196032;-0.023858873
-5.54878057;-0.60443778;-0.690541786;-0.803661634;0.266354942;-0.826673848;-1.171543618;-0.212967011;-0.165377507;0.434042541;0.052511414;0.53792389;0.33754911;-0.363440717;-0.19531699;0.347774002;-0.105446115
0.354980393;0.272319406;-0.354947749;0.531701858;-1.67765948;-0.38591219;1.045988689;-0.292052418;1.394788028;0.101371499;-0.255231043;0.16036943;0.171242825;0.507286336;0.591862329;-0.32597494;-0.026956006
-2.946521011;-0.593954826;-0.515241161;0.492762447;-0.004956675;1.907073398;-0.061861855;-0.496141267;0.335803742;-1.149863262;-0.037532308;0.717362647;-0.333484433;0.331580886;0.36127293;-0.67513243;-0.089410217
-2.520249205;-0.134980472;0.498657928;-0.350019784;-0.726619695;0.100568623;0.842288775;0.467445136;-0.245073613;-0.369303118;-0.677467257;-0.667109606;1.57525283;0.203775568;-0.575915576;-0.345407392;0.037208638
-0.920342158;1.265064498;0.899524174;0.055915323;-0.589028173;0.993824198;-0.287147215;0.088887676;1.081472602;0.69244527;-0.175933211;0.128290286;1.202388991;0.297972662;0.861710354;0.208652527;0.103720099
-3.675822452;-0.011744485;0.391624367;-0.354738062;-0.854069448;-0.655037804;-0.065625849;-0.33436809;0.435796006;1.402790967;-0.768631;0.138248302;-0.41294111;-0.178785319;-0.230494675;0.642233621;-0.14277649
0.248538996;-1.354288537;-0.894245902;0.480252821;0.237448253;-0.178343992;-0.705873088;-0.88966663;-1.017538752;-0.367610035;-0.895018099;0.084947369;-0.463214033;-0.602217673;-0.446800426;0.188292821;-0.268938327
-1.825179364;-1.211214716;-0.111019782;0.209098548;0.420207797;0.0167573;0.015267564;0.855325382;0.867908992;0.730775953;0.117906177;0.142127861;0.180162764;-1.025266493;0.706638995;-0.927488596;-0.076728309
-1.744772378;1.713864483;0.545866379;-1.011793248;-1.258388315;0.437885804;-0.187955686;0.214884469;-0.398274709;-0.716680438;0.642150876;-0.092849719;0.580215969;0.467679804;0.254050996;0.297370216;0.010921657
-2.853515905;-0.926066388;0.920843069;0.021119121;-0.042949762;0.106201927;1.038546677;0.803788837;-0.444506577;0.020403039;-0.658657313;1.095170968;-0.154292297;-0.415788859;0.129327173;-0.183955437;-0.162713316
4.327729708;-1.087990091;0.381966743;0.229314728;0.689676762;-0.829857761;0.317378003;-0.430315957;0.649039168;-0.02763738;0.107406394;-0.043073156;-0.482164055;0.577406237;-0.289777067;0.324108878;-0.14682658
1.406653392;-0.50367975;-0.170068013;-0.210748807;-0.062327563;-0.383956916;-0.107419526;0.734930967;1.065266891;0.881080209;0.635626222;-1.060836675;0.086118936;0.048065449;0.714072319;-0.516602634;-0.168533051
3.858166546;0.686421576;0.221304199;-0.384610593;-0.068190562;-0.437300413;0.554888579;0.077588677;-1.508890733;0.510502842;-0.124261537;-0.772312834;-0.08112337;0.41766636;-0.624387442;-0.423489871;0.172596205
2.73629994;0.041186142;-0.126137222;0.050359884;-0.575151498;-0.066576812;-0.060075778;-0.52890619;0.46359116;-0.595066448;0.506874913;-0.185732054;-0.486783384;-0.303414888;-0.833965509;-0.912751019;-0.134957751
3.203820882;-1.146698905;-1.192065022;-0.407714353;-0.876158582;1.579950638;0.618293488;-0.339223243;0.718921985;-1.505902138;-1.325548901;-0.683175505;0.670181092;-0.264685033;-0.123980388;0.378629206;0.265400715
6.249568705;0.313450693;-1.316791734;-0.07016351;-0.209620971;0.300002018;0.350776929;0.74527919;-0.939607117;-0.549508901;-0.41317214;0.719888303;-0.266756941;-0.066126336;0.135895552;0.493590531;-0.074533519
3.056301257;0.8269947;0.330839958;-0.727245848;-0.762986904;-0.701261834;-0.382471783;0.509843848;-0.158240996;0.487607398;-1.525293913;0.004705691;0.58136107;0.179904776;-0.39331631;-0.17428077;0.169046276
-0.830731557;0.113995142;0.865370083;0.555267937;0.597792935;0.767986125;0.099122607;0.691532818;-1.010198099;-0.189863362;-0.731448448;-0.754606122;-0.722882674;-0.883868558;0.118923066;-0.571873008;-0.233990932
0.078927705;-0.489436834;0.023463084;0.093866334;0.815108258;-0.093789577;-1.444668219;0.320820933;0.85529033;-0.446204982;-0.981514838;-0.266330275;0.098387836;-0.27292922;-0.562789364;-0.095276846;0.038787282
4.776379757;-0.220589857;1.166213673;-0.848998077;0.107556211;-0.645627318;0.073430099;-0.518065264;-0.401834716;-0.419222103;0.286938002;0.278463938;-0.329573414;0.178654537;0.264432405;-1.07134165;0.181229296
-5.816727639;-1.27135868;1.176712297;0.408649985;0.225284285;0.836204045;-0.396737196;0.131020716;0.12427675;0.381901188;1.857090542;-0.179081734;-0.055404194;1.649394275;-0.272817488;-0.353347541;0.307440288
2.994787323;0.329732953;-0.21147408;-0.475451915;-0.576997108;-0.505819906;-1.15648318;0.414664204;-0.23684726;-0.648086285;-0.571726907;-0.070935257;-0.138187788;0.151367148;0.244560057;0.644365511;-0.252253007
-3.964155819;1.15231077;-0.430385788;-0.607906504;-0.947338603;-0.632521876;0.207468542;-1.391632067;-0.013190706;-0.194895051;-0.063273598;-0.451822656;0.379440638;-0.298704241;-0.415424444;-0.201700504;-0.083777552
3.406443243;1.289786878;-1.022135755;0.767394425;-0.395737738;0.978035749;-0.383288466;-1.278279758;-0.090030183;1.34343281;-1.225730736;0.302587659;0.002103177;0.306885707;0.378327499;-0.302813807;-0.081991299
-6.282438562;1.21856294;0.363880703;0.664052166;0.318721876;0.799983619;0.691731071;-0.944349412;-0.084252487;1.006747527;-0.255400158;-0.04919899;-0.054292763;-0.717413896;0.844730199;0.14962047;-0.069185468
-2.703766583;0.150676339;0.953328226;0.3960657;1.100117355;-0.128696242;0.071165215;-0.311268798;-0.614247884;-0.461518349;-0.399908786;-0.116562097;0.679850872;-0.231255724;-0.42992454;1.056187073;-0.156348889
-1.998888421;0.566518408;-0.144046466;0.910678473;0.625749887;0.874970521;-0.318699198;-0.3628873;0.931785878;-0.808203096;-0.227065661;-0.126928858;-0.445453487;0.249217394;0.059264228;-0.14972243;-0.097871216
1.658686028;0.548682852;1.06309191;0.681756972;0.141884536;-0.39460184;-0.525279326;1.055674351;0.232344278;0.345776995;0.234572352;-0.195054838;-0.489449685;-0.851531841;-0.433371704;-0.126012081;-0.177878722
0.28909965;0.246060698;0.982902013;-0.269207834;0.805237955;0.003446601;-0.289557293;0.410027879;-0.383306802;-0.279719206;-0.369669402;0.668216753;-0.126641857;-0.166628446;-0.50627157;-1.156146911;0.064111103
-6.567931079;0.45860847;-0.075963403;0.342401752;0.666090396;0.082255032;-1.038718746;-0.502850636;-0.028772102;-0.219330236;0.3639528;0.87973638;-0.289375277;0.553599651;-0.498750597;0.595308327;0.225617341
-0.922836612;0.223053682;-0.248597761;-0.614902332;-0.438698316;0.296919641;0.627587614;0.411388923;-0.008504072;0.07474037;-0.813486991;1.044504587;-0.061615045;0.050470211;-0.175110905;0.15917828;-0.255978011
-3.423012703;0.085644319;-0.825722413;-0.80621191;-0.080862675;0.331420387;-0.873628801;0.492084624;0.695221713;-0.21345645;0.88014798;1.044992308;1.028302364;-0.556186046;-0.627016949;0.421247199;0.043630993
7.799226026;0.711107441;-0.298135722;-0.107537162;0.48941587;1.27636469;-0.187541324;0.134299162;-0.547658456;1.103748242;-0.086202587;-1.120014054;1.124076689;-0.788141009;-0.462591722;-0.898873217;-0.198446913
-1.200356059;-0.184170836;0.125668474;-0.205581324;-0.047649734;-1.011009717;-0.973816055;0.455620914;1.175439442;1.074243853;0.033241545;-0.89514119;0.98368897;-0.214068111;1.187788743;0.116226453;0.015118118
1.067881644;-0.474626619;0.099219349;0.159634201;-1.262955438;-0.434141728;-0.164905505;0.836184511;0.903807436;-0.359785701;0.420830886;-0.221793484;0.645819822;0.468388218;0.618441946;-0.355563201;-0.192752777
8.10641264;1.465056977;0.475076415;0.763033641;0.227364697;0.005353088;-0.027629046;-1.060838698;0.326287508;0.162912573;0.08004861;-0.292594359;0.893496347;0.575069317;-0.192856692;-0.316073527;-0.081183833
-4.097295108;-0.325755961;-0.61011221;0.106269833;0.076601753;0.05398466;-0.363095457;0.913042838;-1.316248294;0.092583874;-1.108772477;0.440583761;-0.283483029;0.181279223;0.129781666;0.619684988;-0.004262925
-0.106148196;-0.03785637;0.603735653;0.842931513;-0.920422939;1.137248787;1.021172211;-0.312280891;-1.387475709;0.211047628;0.375683253;-0.572658689;-0.374228223;-0.143890773;0.056913498;-0.794758238;-0.099319641
