PC1;PC2;PC3;PC4;PC5;PC6
4.109479338;-1.951088341;-1.235985679;-2.453116611;1.702156436;1.843202763
-1.371309272;0.312356715;0.226999826;-1.109385789;1.029818356;0.538790034
1.513904674;-1.111436491;2.489703878;-0.699300843;-1.025645027;0.750245819
1.240764997;0.010051682;-0.578971956;-0.090376879;-1.297639427;-0.397260305
-1.682721558;-0.04676924;-1.616502859;-1.836813408;0.172383499;-0.622673964
1.143257795;-1.916419366;3.566706133;0.368379273;-2.613475082;0.056764641
1.114961482;0.857400572;0.714162368;-2.78023101;0.859563543;-1.017986526
0.643209588;0.758729268;0.500439257;0.578133687;0.181679329;1.499647874
-0.408340647;0.359467462;-3.196719054;0.024044163;0.122865221;0.422557418
4.067149168;-0.723156816;-2.540375203;-2.881527187;-0.052040569;-0.578217338
-0.101515787;-0.327492872;0.729438889;2.492551234;-3.376179502;-0.012813706
1.078554718;0.29154633;-1.953837541;-0.07295722;-0.544626023;-1.189699308
-2.142613878;0.272430164;0.696664673;0.046937203;0.241535912;1.07419904
2.464751714;0.14215052;2.485252704;0.214461431;1.414899052;0.243117832
-1.818127817;0.897347383;-1.812702583;-1.480721877;0.98765413;0.631420018
1.729829401;-0.668109654;-0.932285696;-1.75171129;1.482043793;-1.000357803
-0.911178262;-2.457294296;-1.427768772;1.740040161;-1.973935272;0.936283603
0.828544761;0.962195775;0.81395423;0.229718563;-0.281230917;1.531697523
0.815030096;-2.013890388;-0.694071043;-2.589969976;0.235198975;0.167188527
-0.98625376;1.297408912;-2.701478194;0.152854458;-2.103502088;0.314145983
-1.119624107;0.943212225;-0.241329554;0.938982385;-1.341237701;1.057837237
1.484967389;0.485684054;-0.588324435;-0.554031933;-1.078395038;-1.741026132
-0.867854177;-1.319198543;0.445644582;-2.779171209;-1.922713132;-1.01785737
-0.75843528;-2.288576026;0.098969701;-0.78721816;-2.999794333;-1.015828568
-0.485739553;-0.717258079;-1.505417616;4.258575681;0.288248231;-0.73453389
-0.441102141;0.412135918;-0.06712855;-0.309568875;-1.095076062;0.470420948
0.377059745;0.476768781;-0.664269332;0.699817203;-0.37709172;-1.613364851
0.571433645;-0.087917015;0.569329856;1.260347414;-2.713673227;0.671420765
-1.281371317;2.714583655;-2.242926795;-1.270005853;-3.308992246;1.251187114
-0.923987469;1.476450604;1.320711385;-0.628808335;-0.87684843;1.902893621
4.154637231;2.398863403;-0.508305854;-0.519967602;-1.680452234;0.608341881
-0.985903391;-0.463246588;0.213514315;1.337457494;1.262477867;-0.274832804
0.097958257;-0.857489517;-2.837468637;-2.571151795;-1.038216773;0.524684681
0.112907774;-0.966780199;0.716012669;0.642430174;2.94310888;-0.490501148
0.560101072;1.198271965;0.250046915;-1.546889301;0.388218328;0.228161515
-3.224487232;0.108648514;1.533224861;2.099549971;-1.925572114;0.715158492
-1.433920506;1.420768695;2.175645237;1.383534359;-0.18362006;-1.600714426
0.105082923;0.670893756;-3.437959965;0.815785377;2.21805119;-1.080106788
0.764472225;0.259786798;-0.575600305;-0.70227321;-1.974361299;-0.340458581
1.525460132;-1.566203691;0.271627208;2.062176491;-1.569080404;0.829565304
-1.122263044;-0.218330675;-0.620898683;-0.469372295;-0.59383367;1.61602205
-0.516619204;-0.878352845;-2.343049275;0.528448883;0.570627776;-0.055147586
1.649201927;1.397301503;0.514360757;0.154552685;-1.833092249;-1.068408803
0.853031863;1.600873244;-1.19804883;0.285250998;0.924660487;0.872519085
1.522481512;-1.126552326;-1.214254835;-2.916440252;1.41462566;0.52384524
-3.35416637;0.106740351;0.73279837;0.830758382;0.56250702;0.259069614
2.341925982;-0.41073646;1.484489598;-0.557585852;-1.86706187;2.355508685
-4.234813001;0.126584479;-2.717342493;-0.82726514;-1.730808631;1.309074523
2.188787997;0.69069697;0.645152163;2.468958177;1.800253241;-0.341851664
-1.245418426;0.653644156;-1.953814629;-2.008128274;-0.467498755;-0.291315108
-0.460565128;-1.704834021;-2.63175309;1.579413724;0.605850947;-0.145216256
-4.408980433;2.461288655;2.644050762;-0.502411459;-0.959231966;-2.395423595
0.579850435;-0.368419831;-1.793043337;0.203167517;2.040637073;2.27011406
1.557866224;2.846112674;0.30498639;0.92130455;0.238634966;-0.49039909
-0.842303807;-1.279742276;-2.182146942;0.683458846;0.984182184;-1.415333875
-1.741512398;2.056447566;0.63254934;0.863764597;-0.912113839;1.09201395
0.95539426;-1.121019414;-2.339780362;-2.335926523;2.958322999;0.446065532
4.031568077;-1.785679866;-0.221423316;-2.268319727;2.132867058;1.621664343
1.685909698;1.22495602;3.46649264;-0.540421227;-0.928587021;-0.428938312
-0.283739969;-0.93236582;-1.857544437;0.087574778;-0.611732393;0.062310536
0.941328435;-0.201553851;1.638835755;1.737200382;-2.095422285;0.00752528
1.231104102;-2.021416042;-0.101145595;-1.862866491;-0.409629557;1.488787309
0.192872248;-1.737996416;0.26584215;3.249052798;-0.327489231;-1.744571427
-1.836436721;-1.812423523;1.597986133;-0.481208066;-2.037339158;-0.175089714
1.314603609;1.847239272;2.612345054;0.490388821;-0.785534689;-0.834930561
3.241578483;0.496618445;-2.26480784;1.970730875;0.938736914;0.842598908
-2.597848854;-0.042361641;1.675942041;1.05167454;-1.847401768;-0.67710617
1.180861128;-1.210712586;-0.134146053;1.45203505;-0.692990377;0.899241234
-0.615903966;0.155638176;0.134257109;0.796070314;0.822271305;0.048536541
-3.88740584;0.459687014;-1.410040795;0.2366214;-1.836050424;0.236165559
1.252548001;0.159196363;0.005742283;0.819973061;0.810495623;0.667265478
1.723640062;0.778210161;0.513078093;0.023327047;0.365239915;0.527417858
-0.00615819;-1.389907028;-1.616273495;-0.214171495;1.572102903;-0.379857322
-2.020331172;1.78206362;-3.371162303;0.171833497;1.190023819;0.74216028
-0.329025598;-3.550617405;-1.7700437;-1.12600146;-1.500925961;0.969294093
2.480213557;0.139462384;-1.543385923;1.142179955;-1.410825202;0.305690645
0.74336995;-0.117219211;-0.948473777;-1.436527347;0.471501198;-1.179029403
0.28833324;0.235202411;-0.872493958;-2.132807628;-0.68062288;-1.610169064
1.302417354;-0.628542067;0.143319358;-0.218004042;-1.994924165;-2.173492928
-0.691563337;1.554084433;2.200973801;-1.16164003;-0.53814743;-1.034936432
-1.204801029;-2.211458651;-0.865856907;0.08702982;-1.374814997;0.653971582
-3.801696521;3.270324775;-0.636893495;2.733789493;1.180103833;-0.846030691
0.091476688;0.722948907;-1.467339084;0.942032557;-2.286119812;0.633048732
0.897521336;0.346844539;-0.014286407;0.630829066;-0.820490102;0.708974618
-0.414188617;-2.932185205;1.422384784;0.600339643;0.954909158;-1.862282167
-0.460047909;2.320607515;0.086005625;0.364187245;-0.768377513;-0.956979515
1.660333098;-0.458806913;2.225628045;1.94622833;-0.360616506;0.119505156
-0.020860721;0.15673799;-1.066520593;2.942323121;1.553735705;-0.085247374
-0.026011727;-0.611079494;0.562453524;-1.355662549;2.306069883;-0.322427549
1.209064671;1.319771536;0.465548703;1.657002548;-0.7401902;-0.870180878
-4.052130147;2.653342242;3.450741352;-0.329232386;1.72513916;-1.012960938
4.986995675;0.360612466;1.164093634;1.605884776;0.440806981;-2.342281918
0.624840628;0.830319935;-1.593113085;0.38942387;1.955881873;0.344294261
1.276331012;-2.767932473;-3.174756679;2.022675492;-0.222688568;-1.150160789
0.230709147;4.006258636;-1.444017167;-0.868528512;1.070285411;-0.458175935
-2.028813201;1.892713092;-0.301340273;-1.649639499;0.504549231;-0.081043933
0.421397574;-0.964229084;1.014121162;1.500592412;0.092408298;0.890285373
1.678092657;3.282418822;1.976318274;1.429516358;1.338210513;1.854015774
-2.067222637;1.27620181;-1.560711275;-1.824431838;-0.237367904;0.020341353
1.093766583;1.094401866;0.016567391;-0.027087662;-1.706312532;-0.425063974
0.221974432;0.067414839;-2.076639742;0.164566045;0.827927373;0.605527102
-0.253164444;2.424875939;-1.291647694;-1.730373876;-1.060134634;-0.25991482
-0.732479229;2.31196568;-1.406669884;-0.321267967;-2.871975662;-0.029532192
0.077962986;0.719451156;1.018838987;0.961326335;1.518058363;1.669897223
3.68966082;-2.691005379;2.065512054;-0.726482879;-1.365726225;-0.703852277
-0.946308578;0.05664263;1.020341295;0.296903778;0.525962937;-1.225550142
-0.570462176;0.686891312;2.334796289;-0.022473275;0.557391385;0.822726783
0.954868798;1.899989067;-0.22477303;1.305803863;-3.024420313;-0.905565822
-1.359974616;-2.383354648;0.263991161;-1.112236749;-1.010527712;1.032877062
-1.781596921;0.4821034;-0.250496236;2.588579651;0.830117687;-1.403062736
0.235049241;0.740560246;2.981840444;1.322841071;1.843315789;1.208273795
-5.300606888;0.456287426;2.021040795;-2.790629334;0.504054044;0.675622066
1.380061368;-0.76124492;-0.010689759;1.130912201;-1.552604897;0.415886108
-0.848067176;-0.889501097;-1.95351118;-1.223080128;0.0999923;-0.835384752
2.543527512;3.571140053;-0.151246662;-1.000935492;-0.20608824;0.48791831
0.820099104;-2.589982844;1.454759356;0.333123055;-0.198598915;-0.886075729
-2.106729484;-1.942443584;0.95405794;0.688904256;1.000140984;-0.95377591
-1.06228471;-0.936805558;-0.328037659;3.057352814;-1.568826238;1.509277562
-2.559674633;0.655710296;-1.719211739;-0.908459443;-0.348760592;-0.766554994
0.623894687;2.270318271;-1.123142035;1.519503878;-1.446508495;-0.871890449
-0.283634267;-0.347227266;0.124373275;-1.071987197;0.647570413;-1.822760347
-1.673381938;0.109212302;0.008556389;-0.455137109;2.715000161;-0.906371941
1.338986335;0.723500432;0.023579485;-2.272703428;0.27953001;-2.671877771
2.946225912;0.591795355;-0.745372798;-3.348727214;3.038694862;-0.92295964
1.215730399;-0.945443034;-0.603072891;-0.336242754;0.230355607;2.050362565
-1.343157393;1.489294169;-1.05852653;0.115324089;0.136515712;-2.239903344
-0.130361978;-1.020326548;-1.374619912;-0.524130843;1.212403799;-0.521358904
3.824440461;-0.969175739;1.335283735;0.5845635;-0.711891982;-0.642589266
0.238413504;-1.019689131;2.039385404;0.990150197;1.7759308;0.740383387
-0.328105263;-0.431153744;-1.648758277;1.270238295;-2.075863953;2.112171309
-2.53188546;0.077218797;1.832381537;0.350340348;-1.029566758;-0.962270425
0.284416905;0.255590868;-0.520012575;0.416656448;-0.133315374;0.142919714
3.275813259;-4.124571974;1.963191324;2.938182228;-0.06448309;-0.121489975
-0.264491262;1.446461792;-0.614506889;-1.281443731;2.713844818;-0.977119398
3.654184726;-1.576616091;-1.048658757;0.506418592;-1.813136323;0.833174882
-3.553572253;-2.220135215;2.295391544;1.546776933;0.092907796;-0.190991973
-0.022851201;-1.661974002;-4.375327792;1.229506242;-1.093523678;-0.529455278
0.702727322;2.380677478;-1.147126705;-0.392513601;-0.143672237;0.103044478
-3.19848722;0.265890798;1.714533073;-0.46852967;1.629001376;1.061960538
0.279199902;-0.922457245;-0.633491547;-1.594874938;0.723712973;0.289016164
4.042534762;2.192363552;-1.001596765;1.002024682;-1.472022295;0.736110051
0.198211902;-0.693340421;0.418708701;2.944975006;-0.574329043;0.317313918
1.06792585;1.245728637;0.025815365;0.561321079;-1.822780436;-0.6534485
-0.606586031;0.355320877;-0.484365646;1.094753791;2.164675686;-0.165219044
1.917864572;3.226456291;-3.497207005;-1.908237475;-1.281495939;-1.488651861
4.337795925;0.945191207;-1.459640622;-0.511076153;-0.40980494;2.434599913
-3.180301838;-0.641846637;0.678224334;0.556912675;0.768064217;-3.149388311
-2.08230806;-0.037913129;-0.880034152;0.010668385;-3.078223467;0.133748493
0.480736939;0.570593741;-1.16169917;0.246982516;0.006373762;0.297090192
-2.161378535;2.54546667;1.435677639;-1.836190028;-0.005609815;-1.27749931
1.580704308;0.776487426;-1.55166834;1.812948707;-0.714626493;0.504442623
-2.80773321;-0.065080514;1.540338987;0.959810968;0.961769537;0.59748823
0.084264795;1.170037756;2.031447016;-1.216486016;-1.093332857;-0.217966488
-1.495659086;-2.736216692;-1.550010544;0.209072568;-2.664584848;-0.481649527
1.940193489;-0.579089747;-0.990414775;2.298472054;-1.160205864;-0.064707341
-3.416249278;3.483371644;0.712067826;1.852475921;-0.017843647;-1.281212272
-2.619595142;-1.037596732;0.395154773;-0.386082597;0.870643462;-1.83230915
1.556064759;0.14976217;-1.418388327;1.032538848;1.660979719;1.690619629
1.170085724;1.759079037;0.921822236;-2.206966461;-0.194743112;-0.751442945
-2.010635905;0.655508002;-0.230943339;-1.551140981;2.380392949;0.318844609
2.318603717;0.056610454;-0.289817926;-2.224881529;-1.7302891;2.693663924
0.359720994;0.074469666;-0.701604192;-0.635909378;0.846083052;2.933073559
1.776725315;0.388476834;-1.806694495;0.001271159;0.074126321;1.785847801
-1.028273254;-0.707327277;-1.551614864;0.502463267;-0.885629259;0.808967337
1.254891812;0.164013574;-0.513937464;-1.082350599;-0.389644971;0.177647293
3.106733855;-1.044749134;-0.187280687;-0.815877506;0.255588045;1.905728732
-0.473232292;-1.015836371;-0.113240538;-3.424937403;1.749864861;1.773193308
-1.00317541;0.886019103;-0.002660561;1.884817928;2.072862007;0.839511675
1.280135052;0.100827163;1.088206404;2.091991579;-0.646437558;-1.149932446
1.197436835;-0.152519241;1.365581209;1.766759964;-0.252823938;-0.230032513
-2.672684305;0.383584612;0.801397598;-0.06782044;0.391698368;-0.453119143
0.60897905;2.134307008;-1.388536361;-0.95471843;0.694388654;-0.056936903
0.609441091;-0.385089632;-1.870896176;1.636526499;0.973769385;0.047845133
-1.010158027;-0.899730385;-0.822510729;-1.179427229;-1.746379572;0.021684291
-2.084553815;2.256817279;-3.152444746;-0.150607015;-0.15767622;0.919576942
-0.764032305;0.059775776;1.544054865;-2.471383687;-1.400986479;1.172113234
1.493047965;0.175263568;1.103773543;-1.65195714;-1.997417538;-1.281637779
-0.828579206;2.306454605;-0.171128972;1.994358937;1.172028563;1.190141099
-1.856971137;-1.047638305;1.351326783;2.539743942;0.702658794;-0.275812443
-2.190982968;0.142754356;-2.182511191;-0.882434938;-1.081746836;1.850352015
-0.485228918;1.847122449;0.403443536;0.195028928;-1.262462706;-1.807489356
-0.620165562;-1.36532755;-1.628431255;0.4626322;-0.860936039;-1.883412212
0.45795988;1.079118817;0.035928884;0.860496853;-2.995804519;-0.944656904
0.715210376;0.852864846;-0.103972556;-4.024577476;-2.566693857;0.208522099
-3.000761;2.876156875;0.143010081;-0.247877094;1.309024484;-1.617050623
1.220934897;0.158784978;0.692459282;-0.783737936;-1.099356238;-0.292432486
-0.016872621;-1.65279684;0.189113431;-0.492349548;3.225565875;-1.92044762
-0.11416004;-2.755889076;1.123527992;-1.347402508;0.002259263;0.018873288
-0.095956848;1.190606976;0.472428989;-0.819856195;2.990025625;-0.69811876
0.27030046;-1.431669783;-2.702164805;2.278038889;0.481075522;-0.730838667
0.837061107;2.538098994;1.343081868;3.416750547;0.436648332;1.903527276
-1.676061074;0.702589675;1.395202141;-2.234330324;-0.904375269;0.005420669
1.604905685;-0.433236915;-0.645005753;-2.259749563;0.080089909;0.390647124
-0.628038193;2.319842169;1.316310083;-0.401730945;-1.059942682;2.090649904
0.50653225;0.390881062;0.901404117;-0.163314951;2.295228983;-0.586410077
0.784663107;2.419870116;2.683277983;0.434902741;-0.085179409;-0.554682919
-0.222722515;-0.270112633;1.242100993;1.482914433;-0.977887723;-0.401430387
-1.925822369;3.843494468;2.029326141;-1.30967484;-2.867060036;0.291457407
-3.830052771;-2.595215369;-1.502411606;0.831867805;-1.408720994;0.480442669
1.805169751;1.844133079;-0.027472507;-1.115413623;0.675381721;1.449975438
-2.677199399;0.556275535;-2.571605552;-1.718374184;1.9005789;-0.123507798
-0.627277039;1.888669074;-2.397155918;-1.122168807;0.468416468;1.833541621
3.183685447;1.745098857;2.104462935;-0.857703861;-2.477226608;-1.564198653
-2.122141812;-1.504321469;0.438822409;1.883319193;-2.535781344;0.31072671
-1.52565944;-1.598463635;2.307593145;-1.98421994;0.542009853;-0.081127957
-0.476911114;3.522970993;0.508650624;0.10239623;2.343712118;-1.095393391
0.445972644;-1.412306202;-2.124484723;0.208076926;-0.208980327;-1.924360417
0.429164785;-2.834003985;2.001336742;-0.547586297;0.235813054;0.2828037
3.962085244;-1.939486848;5.202796026;0.113886043;0.632776614;-0.750785921
1.326618268;-1.046749546;-2.878761627;-0.744741003;3.298122992;2.435435348
0.044954859;-0.302938832;1.137641881;-0.048383115;-0.700182668;0.042082085
-5.471849363;-1.129120481;-1.435818628;0.876763193;-1.00891767;-0.347185804
-0.619381077;0.608049326;-0.410514224;-1.060405765;0.017255571;-1.060546838
-0.03400288;-0.091158943;1.563736221;0.247850184;0.007569912;1.092838458
-2.031993356;1.121523754;-2.679473598;0.339055876;-0.541102868;-1.884568574
1.52951551;0.883491031;1.947221297;0.750257121;0.292863926;-1.464050028
-0.537476057;0.72376956;1.452995671;-0.423725169;0.412852912;-0.557962782
-0.486757738;-0.639669252;-1.402404529;-0.995834858;-0.293467766;1.497759152
-1.027248544;2.67272226;-0.426140262;2.716514133;0.256681155;2.310757958
1.64319776;0.029690825;-1.688623896;-0.503693678;0.957858887;-0.602762122
0.078393425;0.561193949;-2.281747575;0.411435778;0.694728983;0.142393353
-0.788001447;0.552117884;0.164520333;-0.950169072;2.457349739;-0.226617649
-0.268593927;-1.247710188;-2.158224496;-1.959166193;1.103646703;-0.916413922
-0.813079158;-0.25392766;0.752022676;0.061880705;-1.587942043;1.355822693
3.003913172;1.939519759;2.418702972;0.070770948;0.937598022;-2.168861371
-2.359839149;1.028631723;0.114880248;-2.538395294;-1.010532794;-0.215472741
-0.002837461;0.914461096;-1.090773991;0.310801362;-0.767705215;-0.975182898
-1.588370321;0.044234138;2.511581907;0.776969862;-0.892137694;0.672310843
0.051505061;-1.82525524;1.524801977;0.223317488;-0.22481889;1.441518322
-2.714563287;-2.553750068;0.497113966;-0.702496376;1.073820953;2.046291421
-2.011655403;0.201409046;0.754307719;1.263768119;-1.234557715;-0.901533052
-0.321411906;1.996644632;-0.515577229;-2.264644964;1.789140211;-2.350404528
1.712352414;-1.945620869;0.700800175;3.21654884;2.430443453;-1.073756905
2.003280437;-0.717949345;-1.606058828;-0.932240439;0.256097257;2.489603293
1.939817281;-0.526265063;3.025275673;1.027132487;-0.041508627;0.977081766
-0.920814161;-0.542610505;1.664632467;1.243243822;0.161664188;1.521915452
-1.536386365;0.802907036;-0.326831782;-1.730364623;-0.107919353;1.329781869
-1.722909447;-0.636184856;2.713235334;0.02017137;0.023076172;0.279418236
-0.913225541;-2.165995619;-1.81210556;0.909235571;2.490857155;0.061719117
-0.3989385;2.832574567;1.007278175;1.529513166;-2.852251751;-1.541134395
-2.29639736;1.234801882;-1.293884855;-0.831725709;-2.117894895;-0.685019138
0.634441661;-2.315069274;-0.819368658;-2.73903837;1.074033379;0.236855816
1.896215954;-0.056549851;-1.992423757;-0.642285778;-2.491523714;1.176675231
0.006358851;2.394949191;0.048049926;-0.021572931;-1.978476829;0.087887246
-0.542278916;-3.245215166;-1.28921006;0.363237316;-0.96044744;2.448051969
-1.676226558;0.754538327;0.116147378;0.693883163;3.693612368;0.357974459
1.708211733;-0.193702843;0.322861482;-2.574127596;-0.404064628;-0.984406537
2.175736461;-0.857165578;0.419906063;-0.497153697;1.527031177;0.553417356
2.481374734;-0.29283608;-1.129152865;-0.702657829;1.806956472;-0.541919838
-2.407028808;0.269725321;1.322924978;-0.234383784;0.743564985;-0.488995527
2.522616471;-1.826259475;2.499256001;0.570762095;-3.775001328;0.243227079
2.358416928;-0.388373642;-0.189456414;1.814602482;-0.404188632;-0.437616089
1.330228746;-1.701714608;0.691394517;-1.009118763;-0.690112417;1.275162172
2.289320343;-2.62137692;-0.334408158;3.187780555;0.684802199;-1.287534672
0.911340614;-0.070115144;-3.17860294;0.083395021;1.141924842;0.684027743
-0.133753788;4.789852262;2.261858049;-2.48966748;-2.122166621;0.044167382
-0.197560855;1.894068652;0.835420648;0.642332911;-1.233893469;-0.942621877
-0.367910691;-0.590177812;0.385089349;0.21553481;-1.416006897;0.836242888
0.461216912;1.416618048;0.060979811;2.658976366;-0.883701486;-0.263255812
0.387091771;0.034486408;-1.973946958;-0.337853124;-3.822582428;-0.286440844
-1.199642386;-0.462688414;1.531222628;-1.565637701;-0.159928029;0.45787994
2.591693125;-0.033328178;1.330529501;-1.455656953;0.668669241;1.770741114
-2.85200036;-0.548195402;-0.407936193;-1.77552653;0.625188567;0.406534941
-0.322013204;1.830845528;2.572151655;-0.400541392;0.792976182;1.117566389
-4.507412961;2.248573607;1.656153816;0.283148705;-0.36502436;0.808483696
0.596966055;-1.551502907;-0.329823917;0.549532961;0.787795284;1.063141811
-1.106941794;-1.770840744;1.54929064;0.464419002;1.169851289;-0.941953858
0.350930136;-0.195316001;-0.348422936;0.708163312;-1.446587762;0.836773696
3.188947486;-0.960734406;1.054680468;0.57747096;0.179236129;-0.302866173
1.385516454;2.516371798;0.438762221;1.685894409;0.273946244;-1.943629383
0.93663913;0.69232467;-0.997208893;3.011038601;0.014910461;0.401420803
0.80641931;1.176081823;-1.051782411;-1.958307545;-0.67595086;0.58415757
4.283697831;0.78727801;1.474464981;-1.779165548;-0.309584978;1.739207108
2.926961547;0.200073067;0.396383894;0.337408288;-1.261405975;-0.458677189
0.800670071;1.711251401;2.267295272;-0.088241249;1.00928326;0.368986442
-0.176189689;-0.287811586;-0.219395519;-2.949838868;0.734590791;-1.306689013
0.596541697;0.805892084;1.002260151;-1.94769095;1.782355115;0.919181113
0.427644001;-1.165031935;-0.687778413;0.344788811;-1.048920208;-0.108375274
0.471534466;-0.44859658;1.266209352;-1.090761819;0.301002268;-2.108957129
2.518244522;-2.650624426;-3.619203959;-3.016390782;-0.302474592;1.430770179
1.603472524;0.173767481;-0.126260342;0.351083583;0.609319887;-0.595092809
1.893289494;-0.782050729;2.50091069;-1.398764051;1.597748637;1.688074602
-1.33859121;-2.772160768;0.457161881;-0.605808961;-1.164257279;0.749412145
-1.179475414;-1.329155187;1.84631612;-0.295075297;0.597974927;0.94497087
-0.551760207;0.899854659;1.413096795;2.521847867;0.437620723;-0.471225897
4.425571082;-0.173948732;-0.326685776;0.924383904;1.564151858;-0.214840134
