PC1;PC2;PC3;PC4;PC5;PC6;PC7;PC8;PC9;PC10;PC11;PC12;PC13;PC14;PC15
0.815618471;-0.198061961;0.648973908;0.128974255;0.093846874;-0.485449505;0.306778689;1.076987321;0.204773373;0.305547889;0.264771694;-0.945905139;-0.300652667;-0.437843282;0.126847185
-2.843205771;0.545145574;1.271976384;0.146666765;-1.77536621;1.011838884;-1.349787884;-1.649063748;0.328439021;-0.162130895;-1.334132345;-0.27815906;-0.188365775;-0.881401789;-0.21048053
0.107584203;-0.334252292;-0.965377486;0.974881106;0.786449185;-0.289638211;-0.323128297;-0.543549894;-0.02350741;0.193534911;-0.078965553;-0.543102574;0.159340704;0.471233238;-0.162073125
-1.556247466;-0.630366362;-1.12241377;-0.167901601;-0.162421955;-0.703508339;-0.300579197;0.836561474;-0.767435031;0.48746522;-0.82138346;1.063597451;-0.044216379;1.639078661;0.359061389
0.123677305;-0.258033654;0.456966735;-0.55736472;-0.617013716;-0.519141882;0.176335452;0.794735822;-0.297081099;-0.014564264;-0.305970024;-0.049870797;-0.676889328;0.132143211;-0.045676395
-5.174106799;0.65823193;0.135558855;-0.19496865;-1.028777548;0.447177124;0.879432076;0.677296339;-0.768218169;-0.89674558;-1.003146035;-0.463758894;-0.020867847;0.43690185;8.15E-05
-1.635497903;0.103013569;-0.213125811;-0.344388466;0.183301417;1.193191768;-1.393451082;1.349997861;-0.185505896;-0.517169204;0.068403766;-0.166667982;0.822858765;-0.177142246;-0.004278739
0.186730528;0.768042198;0.495464611;0.267081908;1.073107817;-0.643547988;0.290791996;0.725646695;0.20742364;-1.52417932;0.512221285;0.017160694;0.96397073;0.203026863;0.272853189
-0.381952653;0.351373063;-0.323017377;-0.432287133;-0.790230911;0.560560313;-0.472436407;-0.641233119;-0.022563096;0.61096152;-0.470535957;0.804685218;-0.666585272;0.084857352;-0.060898392
-2.189819197;-0.108466628;-0.690088332;-1.262565942;-0.235075127;-0.624616119;0.457263332;0.426591821;-0.211435093;0.473475978;-0.073579363;-0.004842718;0.184130292;-0.211804987;0.037624158
1.17779087;-0.205648799;0.216408394;-0.942683488;-0.814162427;-0.410936175;-0.310528679;0.786666787;0.170911295;0.406694252;-0.489596043;0.472896715;0.529335783;0.514683211;0.093568549
3.444700177;1.260890225;-1.322505919;0.82654908;0.336978506;-0.967342235;0.039750071;1.400340498;-0.314963776;0.036469812;0.39006066;0.915744538;-0.98965929;-0.047265842;-0.11428144
0.275812706;-0.567063836;-0.799210638;0.214541819;0.599135905;0.952235563;-0.713247538;0.74470421;0.192850042;0.478153715;1.038107745;-0.271401187;0.054644454;0.27204788;-0.229496957
0.835849675;0.234837667;-0.045204938;0.456066893;-0.71024777;0.519611369;-0.336122353;-0.663590039;0.597663355;1.226841983;0.886825906;-0.051580471;-0.827674484;-0.898523892;0.019689802
3.881493896;-0.028083747;-0.468906783;-0.460313967;0.2843427;0.17083097;-0.12346998;-0.275417274;0.143361053;1.435944369;-0.132710171;0.362876189;0.148127041;-0.11418049;0.033775937
7.372325613;-0.071869423;0.204327336;-0.782536642;-0.217000664;1.102368321;-0.777073917;0.365174003;0.230103416;-0.074072044;-0.110245319;-0.13865742;0.429672434;0.763586968;0.229570668
2.453807472;1.284073624;-0.956061951;0.047590045;1.242545044;-0.060167863;0.213058859;-0.1271118;-0.369483477;0.009854143;-0.577976456;0.530706481;-0.099472603;0.272394373;0.122941112
-0.361656468;-0.979958428;-0.612913099;0.509267595;-0.029207843;-1.51987347;-0.321647032;0.268087575;0.689485577;-0.023666931;-0.027292078;0.461347366;-0.532717277;-0.697786186;-0.204661391
1.381007228;-0.052118294;0.858739331;-0.031883662;-1.202839801;-0.631792551;-0.372943398;0.385314291;0.28907244;-0.287790091;-0.02610229;-0.2412871;0.851839123;-1.069387803;0.163652556
10.1414378;0.245748413;0.531099568;0.375499696;-1.069445342;-0.998393546;0.062334273;0.525572822;-0.517270751;-0.451817729;0.762504594;-0.823967071;1.659839821;0.980440878;-0.144132514
-0.823670919;-1.682873949;-0.271285043;-1.189835181;-0.985643579;-0.490571212;0.049318963;-0.3723941;0.261480419;0.603408528;-0.052663437;-0.030760707;-0.480077341;0.415201803;-0.045212646
-0.747286237;-0.972698847;0.417815683;-0.024129607;-0.894678597;-0.561846044;0.940587242;0.277717105;0.897534582;0.961349144;-0.004560308;-0.270711731;-1.014440101;0.277910876;-0.254975434
1.376577272;-0.507880919;0.202508185;-0.149237509;0.833859956;0.805021777;-0.204931678;-0.357100389;-1.562570429;-0.259541287;0.364348591;-0.365345376;-0.006442757;0.343410831;0.117125346
-0.487341216;0.972976725;-1.018737065;0.642846662;-0.682324252;-1.165927689;0.54220205;0.603179016;0.511531271;0.555826638;0.424371364;0.166344904;0.346416113;-0.651434332;0.200598595
4.907603702;-0.569596514;0.335272282;0.029844064;0.824958085;0.064898422;0.784203584;-1.256690779;0.434732929;0.480375263;-0.484851154;0.076119954;0.882821864;0.608447943;-0.056903262
2.425176852;-0.204839346;-0.006201639;0.41971958;-1.141559409;-0.273872816;0.255439122;-0.689370028;1.27303396;0.175014369;-0.532893855;-0.406146819;-0.421399286;0.060622216;0.092987583
1.328011754;0.397418301;0.831459301;-0.859642308;0.188889945;0.576516908;1.021070566;0.105453535;-0.197691902;-0.007746124;-0.507652127;0.399314938;0.172774375;0.408597897;-0.088130567
7.320813473;0.687449658;1.343463229;-0.408719167;0.231122298;-0.112433029;0.340499058;-1.048398857;0.628889698;-0.966056344;0.760421263;-0.002388619;0.268795025;0.237449276;-0.069145918
4.956043672;-0.155488231;-0.703932828;-0.233397106;-0.625335871;-0.603210864;0.653084501;-0.547492719;0.132193899;-0.023579806;-0.703248102;-1.04245198;0.5085616;-0.16217459;0.248171898
3.975981202;0.580120075;0.083492168;-0.105891153;0.51853583;0.512885128;0.272040894;0.397478639;-0.12637092;-0.902844618;-0.626554674;-0.726193966;-1.016813816;0.183423704;-0.041600596
-0.611085923;-0.738590283;0.037289904;1.1752823;-0.025859821;0.22339284;1.306434941;0.496170583;-0.259328897;-0.258093661;0.199622683;0.609328426;-0.529165765;-0.484861691;-0.088760496
5.777130281;0.39218802;-0.511646789;0.597407695;-0.115974013;1.07104094;-1.028934952;-0.002902117;0.769209858;0.122957979;0.440951219;-0.265302342;-0.587716983;0.347826974;0.150491329
1.107124598;0.450098348;1.648163232;0.243561084;-0.083344989;-1.167071941;-0.880371018;-0.338961571;0.448754915;-0.73051715;0.286069929;-0.294404965;0.464441943;-0.106664745;0.068827059
-6.255018779;-0.388956892;0.706571364;0.355872773;0.919386621;-0.693622746;-0.231524489;0.231998738;0.180965786;0.536143292;-1.065545454;0.813379772;-0.863932279;-0.559395879;0.042803779
10.38651825;0.5198291;0.106563439;-0.1345499;-0.099937577;-1.008986698;-0.324393646;0.041299548;-0.401711496;-0.353276197;-0.1030057;0.952123152;-0.551640155;0.275534464;0.059239014
5.763566857;-0.692335397;-0.430843004;0.00561828;-0.852092988;-0.125796115;0.658149229;0.500220294;0.646625598;-0.190211553;-0.257089875;0.407115574;0.808453502;-0.34789602;-0.143217889
2.713419845;-0.623361421;-0.017196471;-0.995456121;0.450820601;-0.482537092;0.38600589;-0.477319573;-0.279228825;0.191618747;-0.668514295;-0.806641524;-0.38607722;-0.558173595;-0.082306052
-4.415790647;-1.289335714;0.251313624;0.026170966;-0.566712405;-0.579053828;-0.717078444;-0.674220817;0.874779242;-0.550706052;-0.673350968;-0.622889996;-0.079242054;0.168887382;-0.147120206
0.028702422;-0.4305323;-1.590601978;-0.009032952;0.296729108;0.250298907;-0.622429339;-1.239656499;0.171873134;0.309747709;0.288250701;0.480407379;0.055925626;0.649224805;0.122059675
-1.989763935;-0.24803999;0.182449039;1.229100615;-0.100064461;-0.445046224;0.126094828;0.349016903;0.561287605;0.346283855;-0.217698274;0.405847953;-0.732369345;0.008014275;-0.176669744
2.65385904;1.270547698;0.526918832;0.574214156;-0.113620427;-0.886193046;0.186523046;0.759148854;-0.390962153;-1.034598633;-0.377687323;0.45227492;0.012935154;0.122773522;-0.384440727
0.72739571;0.44500543;-0.520322891;-0.318358576;-0.523165595;-0.627740981;-0.082908344;-0.164727168;-0.270673721;1.417614097;0.19018658;0.572337694;0.786856884;0.387471304;-0.14322994
-1.008533132;-0.154114424;0.258121865;0.049468267;-0.137139206;0.448558141;0.287477452;-0.133206191;-0.210329747;0.280128204;0.453590412;0.013699922;-0.264691993;0.369399225;-0.025871899
1.490259805;-0.10717592;-0.798627697;0.633450118;0.35805494;0.4843664;-0.704405052;0.028435059;-0.340779426;0.6898158;-0.354989382;-0.411027558;-0.961065616;-0.014220861;-0.059495154
1.966632501;0.225761622;-0.065771473;-0.134245803;0.196172566;-1.020535717;0.478659489;-1.159428852;0.214611455;-1.116710775;-0.06004282;0.353553291;0.33088474;-0.290289499;-0.230886773
-0.216176948;0.738900518;0.280974219;0.866399152;-0.171878443;0.801539182;-0.589223215;0.274156067;0.697690005;0.789320522;-0.722934775;0.642392496;-0.056448991;-0.29412417;-0.058370569
4.916769225;-0.604398325;1.252606125;-0.047659998;0.745985561;0.13509989;0.228822926;-0.947841849;-0.049449309;-1.14118539;0.61309398;-0.119601905;-0.569334006;-0.757904325;-0.239021904
8.367917805;-0.606743564;-0.176342927;0.210303577;-0.842278245;-0.784073201;0.553898371;0.026680196;-0.410465286;0.06182143;-0.325699314;-0.250228023;-0.240741436;-0.132312213;-0.195698147
1.040556794;0.121847213;-1.420918812;1.192727835;-0.822344858;0.748834876;1.509968868;0.071795033;0.456226022;-0.39708948;-0.517283179;0.652935651;0.504050471;-0.02437976;-0.083056367
-1.226821305;0.576960513;0.023775945;-1.408669527;-0.988490346;0.777869809;-0.263271409;-0.56396835;-0.648891586;0.35784431;-0.020167476;0.380915333;-0.37240178;-0.530250807;-0.021461123
1.925989953;-0.378517547;0.60678822;0.801909116;-0.208449883;-0.707621344;-0.164063638;-0.248291405;0.059742265;-0.110434757;-0.318824274;-0.24703354;-0.079629731;-0.535017102;0.109173577
-2.842737995;1.546149654;-0.989771035;1.022820539;-0.446780478;-0.173693823;-0.001723716;-0.482141169;-0.052273318;0.020877631;0.573682474;-0.387058112;-0.623223603;0.237333686;-0.06415138
-3.236978891;-1.101884369;-0.37765516;-0.652334619;0.628594939;-0.002721726;-0.074887293;0.843432352;-0.102397308;-0.445415848;-1.672090066;-0.489138587;-0.209823682;0.061162619;0.030865585
0.184082477;0.615624453;0.515571549;-0.139745946;0.460413174;0.113674358;0.790785026;-0.005040838;-0.005721919;0.866689346;1.137126449;0.059643401;-0.506833915;-0.473571606;-0.190813145
-5.991758252;-0.305903198;0.027873874;-0.232124219;1.09737301;0.687496494;-0.760965634;-0.23344413;0.767023643;0.339340565;0.65664577;0.456308413;-0.68383385;-0.187805618;0.129296128
-1.355539664;1.212946036;-0.989908632;0.675328461;0.446045799;-0.623126845;0.260270902;-1.333636232;-0.058783408;0.163494269;-0.161612954;-0.712655398;-0.922212869;0.861177383;0.203022951
4.788389455;-0.488914948;-0.207053179;-0.089595685;0.453657729;-0.073237776;-0.407768027;0.450641504;-0.343414746;0.84821928;1.009295145;0.653404193;-0.31069284;0.194258438;0.065011969
-3.971097284;0.384574748;-0.374805559;0.125244583;0.009240275;-0.229541961;1.140184521;0.833541288;-0.146895306;-0.301162479;-0.232921366;0.086876624;-1.092184126;0.193682101;-0.250158074
-1.281671059;0.467953452;0.640466715;-1.317143887;0.603349315;-0.326829577;-0.059816467;0.161803468;0.599978727;-0.99298882;-0.883323731;0.383611472;0.659031449;0.252691873;0.51959668
-4.501616089;-0.393246834;0.506674852;-0.698192847;-1.337994816;0.836525481;0.601570267;-0.045361804;0.110370566;-0.4727202;0.207559616;-0.384192921;-1.260222597;0.212732021;0.085520877
4.359876316;0.37286964;-0.503838141;0.022137247;0.494470147;-0.069221953;-0.609671922;-0.804043596;0.379806297;0.285444152;-0.519671612;-0.584019584;-0.51880528;-0.897275619;-0.116758128
-3.056317521;0.255732097;1.462304199;-0.341742242;0.354664095;-0.559061625;0.103260195;-0.156201427;-0.032949849;-0.556242201;-0.107144021;0.063306513;-0.153275318;-0.594025505;0.203317152
1.960197567;-0.389076543;0.177459167;-0.087644098;-0.912056568;-0.528977728;-0.972669369;0.587798313;0.36423307;0.629471076;-0.181582157;-1.142150685;-0.74744502;-0.05031608;0.137376684
3.420283412;0.132454059;0.218595269;-0.652189552;-0.3172198;-0.714078666;0.258174852;-0.370937029;-0.544459109;0.306650722;0.797246603;0.575496536;0.601272489;0.024063108;0.303925438
-3.961778246;-0.398168028;-0.19661014;-0.362798329;0.229501078;0.339042793;0.520359368;0.942694615;0.166878062;-0.414462576;-0.179632458;0.390706435;0.858953951;0.234862556;0.018728788
1.310273667;-0.561495889;-0.409382902;0.101237592;0.204498736;0.017442595;-0.42793484;0.313377835;-0.342414148;-0.59336648;-0.082693267;0.082584508;-0.010397562;0.165038885;-0.198707676
3.233008515;-1.749814889;1.903857237;0.080619423;-0.455666822;0.472118462;-1.027576512;0.200607619;-0.657633252;-0.935643599;-0.670437605;-0.365334935;0.056475166;0.834024281;-0.023306275
-0.650717696;1.010607529;1.86721576;-0.047288535;-0.482269128;0.814263339;0.485679248;0.313478683;-0.787929837;-0.381494437;0.872145753;0.918083836;-0.43871553;0.822623828;-0.040715183
-0.266814727;-0.525903093;-0.401842169;-0.083500926;0.606195055;1.033181597;0.006338239;0.525625284;0.372805643;0.397737062;0.438258849;-0.363945369;0.32631303;1.070320973;0.034389771
-7.517354792;-0.76609532;0.407588432;-0.118838731;-0.520424979;0.827968141;-1.236428942;-0.194940898;1.765857528;0.805111262;-0.543013871;0.298479843;-0.053202348;-0.960956301;-0.031692625
-2.765677664;-0.272248061;-0.453146299;1.523812496;0.453729907;-0.271288303;0.775450921;0.205448683;0.436505039;0.222729836;-0.101392987;-0.361089279;0.837213442;-0.010622724;0.353117954
6.075339055;0.12680233;0.599608991;-0.498379549;-0.119191736;0.539436557;0.029252311;0.222385224;0.189375705;0.534684665;-0.265254589;-0.206417873;0.640070813;-0.129234157;0.01679865
-2.371781523;0.376282967;0.065181365;0.117067508;-0.412338121;0.790136885;1.10885559;-0.402621805;0.647764508;-0.454541798;-0.404132576;0.568668267;-0.160635567;0.312597;0.15461092
-0.963153841;-0.252133484;-0.546761516;0.508385536;-0.517584247;0.990838227;-2.037148052;-0.442343526;-0.016660413;-0.147434447;0.631846536;-0.059787818;-0.001103807;0.077665813;0.0236395
4.113575414;-0.005588396;0.372098119;0.054300143;1.639178169;0.79142881;0.652651463;-1.193975832;-0.94510705;0.255699209;-0.212520008;0.827861709;-0.33105387;-0.172229219;0.098171665
1.591818673;0.401425278;0.277064752;0.087033972;-0.092948513;-0.073032585;-0.108268246;-1.076914391;0.129520181;-0.921304073;-0.464555153;0.486919181;-1.412864155;-0.441934375;0.135245552
-0.151848576;0.354093999;1.747790983;0.543539447;0.332081238;-0.936303794;-0.129751265;-0.195330391;0.531254523;-0.230600494;1.710749459;0.183950326;-0.278631226;-0.299582368;0.097326957
-2.150363062;-0.556288388;0.429754674;-0.890916907;0.077797775;1.27337863;0.010249886;-0.990653531;0.557672788;-0.116983893;-1.091136357;-0.587971902;-0.535378909;-0.448528403;0.011012443
-3.831357288;-0.047895197;0.68268896;0.05483598;0.70686426;-0.171031859;-0.209145706;-0.513598031;0.353792209;-0.713984126;-0.430731534;0.554609716;-0.298459859;-0.701268185;-0.045500015
0.07844785;-0.37821286;0.867682174;-0.68537235;0.286255583;-0.53872185;-1.276313941;-0.758618989;-0.115047422;0.356417521;-0.331639129;-0.177943996;-0.136272395;0.985936403;0.05794675
-2.140439494;-0.100660463;0.475386158;0.546709673;0.20856022;-0.138073529;-0.242975943;0.139046551;0.22440748;0.247099095;-1.291132661;0.103807534;-0.580539243;-0.299563309;-0.029876171
-0.164127497;0.575412085;-0.802035378;0.429149841;-0.142146337;0.565105884;-0.137910523;-1.03614487;-0.045873117;0.56910688;0.117309555;0.010579505;-0.08248215;0.248158632;0.211225304
-2.928281828;-1.500419021;-0.768626931;1.233912705;0.293824174;0.760142589;-0.670124764;0.056174008;-0.099836539;-0.284362801;0.057264059;-0.568531113;1.193940324;0.006351223;-0.224583575
3.872121522;-1.43442012;-0.347271648;-0.828766671;-0.78055237;1.393217271;0.235147941;-0.311603972;0.440159889;-0.648620814;-0.086266385;-0.005831312;0.377033108;0.942451408;0.262865553
1.437191263;0.048176741;0.83248135;-0.156111403;-0.333855316;0.492150137;-1.336801094;0.060825786;0.559427312;0.641126738;-0.016620306;0.278768717;0.095699718;0.045416892;0.341065535
-0.961243743;0.133544936;0.642249308;0.908719705;-0.887044894;1.077519562;0.387609075;0.453424844;0.637652112;-0.14540721;0.940710123;0.518626488;-0.142691017;0.266067091;0.126264858
3.228752697;-1.09718418;-0.142495812;-0.065958796;1.002307327;0.988578574;-0.171372869;0.772709428;0.373016502;-0.654205417;0.524912276;-0.515354294;-0.622916881;0.267490843;-0.024290051
-0.314084829;0.636790719;-0.470488038;0.47641066;0.067971964;0.957300439;-0.723253493;0.729161009;0.104522676;0.337172455;-0.331027666;0.06187202;0.709666137;-0.393313104;0.080093472
4.556254038;0.905373015;0.041597203;0.626465203;-0.141266445;-0.190853453;-0.865857883;-0.415544921;-0.06025889;0.073191584;0.379486664;-0.69732609;0.249562314;0.17982046;0.126913747
-1.727881003;0.868976647;-0.599909794;-0.13325362;0.228075427;-0.061589108;0.994478104;-0.145431751;-0.272434934;-0.867815063;-1.007511534;0.765927389;-0.077260535;0.125346569;-0.300798894
-3.952894075;-0.745244183;0.549121087;-0.097634109;0.405820064;0.306370682;1.203883957;-0.078028827;-0.395612461;-0.029981916;0.487102184;1.163138363;-1.370651558;-0.663937641;-0.044065097
2.14804666;0.192437821;0.060720168;0.249247747;-0.017409482;1.203222204;0.438017744;-1.218587048;0.400304995;-0.056544996;-0.749889453;-0.262245594;-0.47200148;0.785082225;-0.155251172
-1.654353011;0.630260542;-0.944922792;-0.217357762;1.028523885;0.098309581;-0.489949006;-0.512927031;0.379977538;-0.555175053;0.326672307;0.083529229;-0.759481127;-0.323303711;-0.001011508
-6.179089075;0.159516213;-0.009538572;-0.007942499;0.210293007;0.814468706;0.056271457;0.228680638;-0.653943824;0.412101108;0.154240029;1.225933622;0.381157631;-0.930696402;-0.207710663
0.036956854;0.952448486;-1.028150102;-0.944541213;0.204266918;-0.154245441;0.32878691;-0.495112012;-0.717501174;-0.02774137;-0.153157614;-0.301210874;0.154908705;-0.446855598;-0.12287142
-0.000962924;0.554888773;0.30267437;0.12272682;-0.139093714;0.671779851;0.841763663;-0.08769495;0.203460595;-0.60792899;-0.604413809;0.105512539;-0.425786354;0.015676985;-0.212040021
0.075612507;0.34295892;0.081580076;-0.706311684;-0.737252625;-0.764066248;-0.133198303;0.213768115;1.194734345;-1.460090022;-0.15465097;-0.050264125;0.667037003;0.271525496;0.269527009
-1.65673684;1.147771399;1.701394345;-0.875321331;-0.22707746;-1.262648607;-0.988363635;-0.146281329;-0.399035633;-0.435833175;-0.153314019;-0.641382554;-1.089071625;-0.477925057;0.09273901
-2.96694535;-0.79189596;0.964322098;0.501544526;-0.770959926;-0.15515352;0.553414293;-0.106776391;0.411836205;0.168919819;1.347338364;-0.110468323;-0.75249058;-0.23520052;-0.246436091
-2.204299408;-0.535495404;-0.077484682;0.946761104;0.714271694;1.02670134;0.840294602;-0.500551396;0.747620778;0.370908747;0.670679525;-0.454136375;0.300298655;0.658179695;0.171239251
3.635620201;-0.006570213;-0.198567478;-0.706076146;-0.966007377;0.489512019;-0.296701597;0.478790669;0.400187083;0.872260893;-0.307728846;0.517720777;0.990750626;0.411586477;0.272454767
2.315518021;-0.30304605;0.72788212;0.864547835;-0.004049115;-0.539076531;-0.188404345;0.136525564;0.450318635;-0.365405172;-0.164900689;1.44593786;1.166283352;0.589811843;0.021066528
-3.466992669;0.474976474;0.452123031;0.488463869;0.519049299;0.10798664;0.339123866;-0.220532352;0.354565062;0.079531289;-0.6764429;-1.035233094;0.119548023;-1.074293046;0.201639405
-2.606316582;0.069896302;0.364464606;-0.695633715;0.301998366;-0.077089834;-0.330038271;0.094242987;0.319853908;0.358685691;-1.149619761;-0.574550924;0.006849575;0.205100709;-0.437768621
0.159144795;-0.413902178;0.726754031;-0.608464599;0.452309159;0.55453572;-0.105052212;-0.130497842;0.138659254;0.698232955;-0.030678307;-0.412203916;-0.130604755;0.169799618;0.009582543
-0.632639912;0.221533481;0.663215325;0.47701094;-1.267098552;-1.210868249;-0.721882706;0.034060673;-0.501623902;0.131980635;0.341455229;-0.301428867;-0.734362343;0.869448335;-0.040651134
-2.226005804;-0.086547629;-0.486794666;-0.505686733;0.001406492;0.149766192;0.322147081;0.132564748;1.023644174;-0.1318676;-0.859700684;-0.388546054;0.46057237;0.212117462;-0.301503801
0.817569895;0.864400259;-0.794485815;-0.725474364;1.00582612;-0.319904899;-0.010151658;-0.936964731;0.027895242;-0.572887735;0.518938091;-0.25570785;0.992112188;0.443395875;0.08581078
5.399064541;-0.922901019;1.015325355;-1.311588511;-1.212562386;-0.369935376;-0.493248848;0.065513753;-1.066077577;0.212045004;0.038818542;0.444010323;0.729250753;0.072775979;0.242726155
-0.646620169;0.335960596;0.197164064;-0.328967685;0.084194277;-0.245265335;-0.043210511;-1.065455139;0.722515924;1.24362649;0.078566136;-0.329793991;-0.933559843;0.461023362;0.014961155
-1.998406256;0.483415289;-0.233072226;1.053224182;-0.284457875;0.524193519;0.06691256;-0.102906704;0.194798454;0.412532767;0.025280674;-0.388242515;-0.107952112;-0.711309044;0.148647236
2.412960498;-1.275559568;-0.218257612;-0.054039844;0.419877235;0.752185622;-0.246919872;-0.785809476;-0.466054014;0.241231621;0.311620143;-0.548511539;-0.379567584;-0.074309542;-0.037380294
-1.774704056;-0.185627798;0.134873963;-1.577453721;0.501747031;-0.504457884;0.5781895;0.306762557;0.517990211;-0.265787736;-0.321632418;0.011469495;-0.07269417;-0.094889901;0.062109156
-0.170662917;0.469015363;-0.591745827;-0.095864506;-0.323293557;0.726980535;0.873006566;0.660533315;-0.40640789;0.387392176;-0.166790848;-0.630575339;-0.948943677;0.448934116;0.085194895
0.049389155;-0.47744111;0.599114327;0.608835008;-0.060279532;-0.395560512;-0.823046957;-0.434544432;-0.220518814;1.205126023;-1.064769509;-1.091746922;-0.932189997;0.870900184;0.347552378
2.450246509;0.187934992;-1.348867418;1.160534422;-0.421745552;-0.636167069;-0.421631444;0.33759741;0.351175836;0.280634708;0.210467069;0.126165903;0.162540649;-0.87124393;0.128118042
-8.257989036;1.005432027;0.066687966;0.347781343;0.66733259;-0.126634065;0.821349438;-0.400451849;0.130587334;-0.341081448;0.297758759;-1.037056372;-0.621313065;-0.614976428;0.067725487
0.683051085;-0.782068621;-0.149508372;0.295077525;1.217459176;0.987867137;0.857957763;-0.518509098;0.463966256;0.444487728;0.099385058;0.817434132;-0.001858228;0.701741311;-0.069101422
0.968762446;-0.628401795;-0.55939235;0.896095804;1.054123211;-0.15922005;0.044491089;-0.808283613;-0.349828856;-0.866512454;-0.280046268;-0.167329095;0.109683813;0.310431323;0.046602419
-3.572972419;0.619397841;0.881471116;0.525094202;-0.44337011;-0.10498699;0.091979711;0.105602586;-0.282814093;-0.450155817;0.142290308;-0.15369858;0.729197436;-1.077243015;0.200108019
0.958022237;0.05205175;1.381453875;-0.357250674;-0.138650381;0.516710485;0.215127393;-0.71629421;0.033848303;-0.840074678;0.195406475;0.256238103;0.278160033;0.027290543;-0.193157953
6.220135225;1.185418384;-1.107385611;-0.0552763;-0.157653911;0.299360138;-1.825379893;0.432566937;-0.458876085;-0.111614689;-0.375876846;-0.471088692;0.332460402;0.737734344;-0.490289658
-1.771551043;-0.558449509;0.575724003;0.567589677;0.060971433;-0.655886886;-0.452665267;0.464744677;0.616550327;-0.321898383;1.135083341;-0.690644796;1.335268854;0.368712591;0.130363466
-1.744367328;-0.099794718;0.798402976;0.068912694;0.632516228;-0.726974978;-0.492387934;-0.30126399;-0.155447855;-0.571602991;-0.706836798;-0.08798113;-0.369604073;-0.190805097;0.068894564
5.361730224;-0.082004878;1.363074988;0.868187528;-0.322446996;0.90739926;1.025306309;-0.341761547;-0.335411546;-0.294562888;1.442786101;0.989270802;-0.13059417;0.116880053;0.274079145
-0.730026935;-0.661609134;0.101268244;-0.170183459;0.488330477;0.302319257;1.316499807;-0.101085559;0.914838159;0.466807722;-0.048014444;0.006316657;-0.182060572;-0.230455678;0.016659033
-0.899280739;0.122992151;0.796512629;-0.444812847;-1.025948724;-0.001311178;0.512463408;0.370045178;0.410343993;1.1326393;0.268434219;0.151067859;0.777677439;-0.329771364;0.008168544
-3.985986161;-0.364391767;-0.45640595;-0.171059044;0.158382282;0.088572772;0.394652301;-0.306836205;-0.907929851;0.339053564;-0.575840104;0.800092909;0.581081018;0.233069488;0.227488283
8.534787754;-0.130256909;-0.088854323;0.940599802;0.721084334;-0.740048365;1.009865697;-0.336854405;-0.021164732;0.278397642;0.831253587;0.075321232;0.415385586;-1.000343127;0.133751191
-5.191926798;-1.517160404;-1.005767491;0.027000189;-0.209698596;0.955076142;0.169495355;0.20677805;-0.095000797;0.164439197;0.548444177;-0.129552729;0.750618801;-0.291669148;-0.172235103
-6.313986569;-1.385265056;0.426099643;0.191284834;-0.95803264;0.441711515;0.270912502;-0.359877278;-1.254194393;0.138065809;0.119044433;-0.18696294;0.540003942;0.160330866;-0.162472868
-7.003968933;-1.755656808;0.698822766;0.245338779;-0.649867858;0.227831224;-0.023808296;0.438641701;0.760033981;-0.6442459;1.10259061;-0.550894125;0.811780754;0.080303707;0.26000864
-0.167463463;0.130700668;-0.36858309;0.240241473;0.387463934;-0.906414897;0.394359936;0.773152155;0.581535607;0.649691731;-0.356872373;-0.615834873;-0.287521881;-0.320879913;0.193464907
-2.660855384;0.449056677;-0.122295504;-0.507141788;0.944558619;-0.506400913;0.855381933;-0.034370305;-0.980093135;0.319563326;-0.557423584;-1.007039291;-0.589095888;1.407600492;0.008071431
0.605357362;-0.057769286;-0.279514326;0.274460649;-0.392060866;0.118494588;0.35407927;-0.398791756;0.753131212;0.496284956;-0.269807039;0.318574248;-0.157292573;0.289018616;0.039198932
3.662504027;0.380439291;0.122829206;-0.273264443;-0.344875959;0.79545171;-0.577836371;0.06318788;0.107564426;-0.318151072;0.090085167;-0.94763664;-0.219480486;0.182559737;-0.097324772
-1.302062697;-0.391107279;-0.815675145;0.21339378;0.087908293;0.389686527;0.175113042;0.54964495;-0.038237006;0.56152162;0.388243259;0.465235774;-0.442426462;-0.420469263;-0.024165337
4.723688365;-0.480621956;0.025395711;0.768817307;0.036456512;0.420951707;0.272455338;1.232475931;-1.223874181;-0.106677172;0.05962741;-1.04063956;-0.100602508;0.242956857;0.124146839
-2.417286888;-0.03899345;-0.76528643;-0.294993361;-0.433667846;-0.224820543;-0.244849667;-0.480691048;0.207318502;0.474781364;0.439117098;0.272570777;0.843295781;-0.87863646;-0.189511346
3.38191881;0.159057589;-0.105120627;0.839448987;0.71692884;0.01227422;0.659142204;1.27997367;-0.174914643;-0.541842083;0.058893381;0.607460805;-0.131440567;0.914690433;0.057230172
-4.082576912;0.109496229;-0.739726027;-0.686755176;0.391626429;0.943172814;-0.853292501;0.665964262;0.757255251;0.947109985;0.216762785;-0.87020986;-0.299789748;-0.26443655;-0.086995834
2.954747156;-0.311930843;0.069359501;-0.365735198;0.357096284;-0.151718786;-0.85913098;-0.206741964;-0.21657334;-0.049418768;1.126664247;0.884538059;0.768772576;-0.02717187;0.144406167
6.724350189;-0.164991229;-0.688952291;0.299424211;0.289835315;-0.359234219;-0.85695824;-1.110864554;-0.166924392;-0.484174125;0.737484126;0.17226388;-1.212511026;1.156027663;0.031550968
